id,church_id,title,artist,status,created_at,lyrics,chords,holyrics_id
"bcfc5360-f452-4d73-af30-6b49fa971eaa","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Santo Espírito","Paulo César Baruk, part. Leonardo Gonçalves","ativo","2026-08-17T16:53:55.562573+00:00","Não há nada igual

Não há nada melhor

A que se comparar 
Á esperança viva

Tua presença

Eu provei e vi
O mais doce amor

Que liberta o meu ser
E a vergonha desfaz

Tua presença

Santo Espírito 
És bem-vindo aqui

Vem inundar e 
Encher esse lugar

É o desejo do 
Meu coração

Sermos inundados 
Por Tua glória 

Senhor

Não há nada igual

Não há nada melhor

A que se comparar 
Á esperança viva

Tua presença

Eu provei e vi
O mais doce amor

Que liberta o meu ser
E a vergonha desfaz

Tua presença
Senhor

Santo Espírito, 
És bem-vindo aqui

Vem inundar e 
Encher esse lugar

É o desejo do 
Meu coração

Sermos inundados 
Por Tua glória

 Senhor

Santo Espírito
És bem-vindo aqui

Vem inundar e 
Encher esse lugar

É o desejo do 
Meu coração

Sermos inundados 
Por Tua glória

Senhor

Vamos provar quão 
Real é Tua presença

Vamos provar a 
Tua glória e bondade

Vamos provar quão 
Real é Tua presença

Vamos provar da 
Tua glória e bondade

Vamos provar quão 
Real é Tua presença

Vamos provar da 
Tua glória e bondade

Vamos provar o quão 
Real é Tua presença

Vamos provar da 
Tua glória e bondade

Santo Espírito 
És bem-vindo aqui

Vem inundar e 
Encher esse lugar

É o desejo do 
Meu coração

Sermos inundados 
Por Tua glória 

Senhor

Santo Espírito, 
És bem-vindo aqui

Vem inundar e 
Encher esse lugar

É o desejo do 
Meu coração

Sermos inundados 
Por Tua glória 

Senhor

Santo Espírito
És bem-vindo aqui

Vem inundar e 
Encher esse lugar

É o desejo do 
Meu coração

Sermos inundados 
Por Tua glória

Senhor","","1671391877061"
"0eb31316-c95b-4a46-a75b-62ab5b6cbfb4","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Boa Parte","Fhop (Nivea Soares)","ativo","2026-08-17T16:53:48.214022+00:00","Precioso Jesus

Aos Teus pés 
Aqui estou

O que eu poderia 
Te oferecer

Por tudo o 
Que Tu és

Tudo o que tenho
Eu derramo aos 
Teus pés

Não importa 
Quanto custou

Jesus, Teu valor 
É maior

Eu encontrei o 
Meu tesouro

Eu encontrei o 
Bem mais precioso

Eu encontrei o 
Meu tesouro

Eu encontrei o 
Bem mais precioso

Precioso Jesus

Eu amo o som 
Da Tua voz

Tuas palavras 
São mais desejáveis

Que o mais 
Doce mel

Tudo o que tenho
Eu derramo aos 
Teus pés

Não importa o 
Quanto custou

Jesus, Teu valor 
É maior

Jesus, Teu valor 
É maior

Eu encontrei o 
Meu tesouro

Eu encontrei o 
Bem mais precioso

Eu encontrei o 
Meu tesouro

Eu encontrei o 
Bem mais precioso

Como Maria
Que estava aos 
Seus pés e dissestes 

A ela essa 
É a boa parte 
Que nunca

Que nunca 
Será tirada

Como Maria
Que estava aos 
Seus pés e dissestes 

A ela essa 
É a boa parte 
Que nunca

Que nunca 
Será tirada

Como Maria
Que estava aos 
Seus pés e dissestes 

A ela essa 
É a boa parte 
Que nunca

Que nunca 
Será tirada

Como Maria
Que estava aos 
Seus pés e dissestes 

A ela essa 
É a boa parte 
Que nunca

Que nunca 
Será tirada

Eu encontrei o 
Meu tesouro

Eu encontrei o 
Bem mais precioso

Eu encontrei o 
Meu tesouro

Eu encontrei o 
Bem mais precioso

Como Maria
Que estava aos 
Seus pés e dissestes 

A ela essa 
É a boa parte 
Que nunca

Que nunca 
Será tirada

Como Maria
Que estava aos 
Seus pés e dissestes 

A ela essa 
É a boa parte 
Que nunca

Que nunca 
Será tirada

Como Maria
Que estava aos 
Seus pés e dissestes 

A ela essa 
É a boa parte 
Que nunca

Que nunca 
Será tirada

Como Maria
Que estava aos 
Seus pés e dissestes 

A ela essa 
É a boa parte 
Que nunca

Que nunca 
Será tirada

Eu encontrei o 
Meu tesouro

Eu encontrei o 
Bem mais precioso

Eu encontrei o 
Meu tesouro

Eu encontrei o 
Bem mais precioso","","1730057002226"
"8d6114d0-fc3a-416d-b203-3b2074be7ab8","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Bondade de Deus","Isaías Saad","ativo","2026-08-17T16:53:48.30865+00:00","Te amo
Deus

Tua graça 
Nunca falha

Todos os dias

Eu estou em 
Tuas mãos

Desde quando 
Me levanto

Até eu me deitar

Eu cantarei da 
Bondade de Deus

És fiel em 
Todo tempo

Em todo tempo 
Tu és tão
Tão bom

Com todo fôlego 
Que tenho

Eu cantarei da 
Bondade de Deus

Tua doce voz

Que me guia em 
Meio ao fogo

Na escuridão

Tua presença 
Me conforta

Sei que és 
Meu Pai

Que amigo és

Eu vivo na 
Bondade de Deus

És fiel em 
Todo tempo

Em todo tempo 
Tu és tão
Tão bom

Com todo fôlego 
Que tenho

Eu cantarei da 
Bondade de Deus

Tua bondade 
Me seguirá

Me seguirá
Senhor

Tua bondade 
Me seguirá

Me seguirá
Senhor

Eu me rendo 
A Ti

Te dou o 
Meu ser

Entrego tudo 
A Ti

Tua bondade 
Me seguirá

Me seguirá
Senhor

Tua bondade 
Me seguirá

Me seguirá
Senhor

Tua bondade 
Me seguirá

Me seguirá
Senhor

Eu me rendo 
A Ti

Te dou o 
Meu ser

Entrego tudo 
A Ti

Tua bondade 
Me seguirá

Me seguirá
Senhor

És fiel em 
Todo tempo

Em todo tempo 
Tu és tão
Tão bom

Com todo fôlego 
Que tenho

Eu cantarei da 
Bondade de Deus

És fiel em 
Todo tempo

Em todo tempo 
Tu és tão
Tão bom

Com todo fôlego 
Que tenho

Eu cantarei da 
Bondade de Deus

És fiel em 
Todo tempo

Em todo tempo 
Tu és tão
Tão bom

Com todo fôlego 
Que tenho

Eu cantarei da 
Bondade de Deus

Eu cantarei da 
Bondade de Deus","","1677712535524"
"fbd80750-6c67-4931-ba7c-8bcb2f49f107","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Não Há Amor Igual","MORADA","ativo","2026-08-17T16:53:53.317285+00:00","Nada se compara
Ao Teu amor

Deixou Sua glória
E habitou entre nós

Em tudo foi tentado

Levou sobre Si
As nossas dores

Foi moído
Por nossos pecados

Por Seu sangue
Nós fomos lavados

E o castigo
Que nos traz a paz

Estava sobre Ti

Por Suas pisaduras
Nós fomos sarados

Totalmente

Não há amor igual
Jesus, Tu és real

És o meu amigo fiel

Maravilhoso amor
Sim, Jesus me salvou

És o sacrifício perfeito

Não há amor igual
Jesus, Tu és real

És o meu amigo fiel

Maravilhoso amor
Sim, Jesus me salvou

És o sacrifício perfeito

Tudo que tenho, terás
Tudo que sou, Tu terás

A recompensa
Do Teu sacrifício

A recompensa
Do Teu sacrifício

Tudo que tenho, terás
Tudo que sou, Tu terás

A recompensa
Do Teu sacrifício

A recompensa
Do Teu sacrifício

És o sacrifício perfeito","","1779815263080"
"3451566e-a6dc-47d6-9f90-d1f2544f400c","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Se Deus é por nós","Leandro Soares e Marcelo Markes","ativo","2026-08-17T16:53:55.726114+00:00","Seja forte
Corajoso

Não tenha medo
Não desanime

Seja forte
Corajoso

Não tenha medo
Não desanime

O que diremos
Pois, diante 
Dessas coisas

Se Deus é 
Por nós 

Quem será 
Contra nós

O que diremos
Pois, diante 
Dessas coisas

Se Deus é 
Por nós 

Quem será 
Contra nós

O meu Deus
Ele vai com você

Ele nunca 
Te deixará

O meu Deus 
Nunca te deixou

Nem te abandonará
Nem te abandonará

O meu Deus
Ele vai com você

Ele nunca 
Te deixará

O meu Deus 
Nunca te deixou

Nem te abandonará
Nem te abandonará 

O que diremos
Pois, diante 
Dessas coisas

Se Deus é 
Por nós 

Quem será
Contra nós

O que diremos
Pois, diante 
Dessas coisas

Se Deus é 
Por nós 

Quem será
Contra nós

O meu Deus
Ele vai com você

Ele nunca 
Te deixará

O meu Deus 
Nunca te deixou

Nem te abandonará
Nem te abandonará

O meu Deus 
Ele vai com você

Ele nunca 
Te deixará

O meu Deus 
Nunca te deixou

Nem te abandonará
Nem te abandonará

O que diremos
Pois, diante 
Dessas coisas

Se Deus é 
Por nós

Quem será 
Contra nós

O que diremos
Pois, diante 
Dessas coisas

Se Deus é 
Por nós e 

Quem será 
Contra nós","","1730660259750"
"f81666e0-284a-4e83-a122-5e36f6864040","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Corpo e Família/ Eu Quero Ser Uma Bênção/ Deus Sara Esta Nação","","ativo","2026-08-17T16:53:48.969969+00:00","Recebi um novo 
coração do Pai

Coração regenerado
Coração transformado

Coração que é inspirado por Jesus

Como fruto desse 
novo coração

Eu declaro a paz de Cristo
Te abençoo, meu irmão

Preciosa é a nossa comunhão

Somos corpo
E assim, bem ajustados

Totalmente ligados
Unidos, vivendo em amor

Uma família
Sem qualquer falsidade

Vivendo a verdade
Expressando a glória do Senhor

Uma família 
vivendo o compromisso

Do grande amor de Cristo

Eu preciso de Ti
Querido irmão

Precioso és para mim
Querido irmão

Não quero viver
Para mim mesmo

Eu quero servir
E o amar, irmão

Compartilhar e dividir
Tudo que tenho com você

O meu amor
Meu coração

Meu lar e até o pão

O amor é maior
E em Jesus

Eu e você somos um

Eu quero ser uma 
bênção pra você

O aceitando assim, como é

Pois a vontade de Deus
Revelada em Jesus

É que sejamos um

Eu quero ser uma 
bênção pra você

Em compromisso 
e dedicação

O amor é dom de Deus
Pra sempre, vou dizer

Em Jesus
eu amo você

Deus 
sara esta nação

Com o Teu poder
Com o óleo da Tua unção

Deus 
sara esta nação

Com o Teu poder
Com o óleo da Tua unção","",""
"050908f0-2e60-4a7e-b36c-fb476e5552df","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Ele é Exaltado","Comunidade da Graça","ativo","2026-08-17T16:53:49.704821+00:00","Ele é exaltado
O Rei exaltado 

Nos céus
Eu louvarei

Ele é exaltado
Pra sempre exaltado

O Seu nome
Louvarei

Ele é o Senhor

Sua verdade
Vai sempre reinar

Terra e céus glorificam
Seu Santo nome

Ele é exaltado
O Rei é exaltado

Nos céus

Ele é exaltado","","1593040272878"
"20948211-6451-49cf-83db-d3d749d1e169","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Em Teus Braços","Laura Souguellis","ativo","2026-08-17T16:53:49.875837+00:00","Seguro estou
Nos braços

Daquele que nunca
Me deixou

Seu amor perfeito
Sempre esteve

Repousado em mim

E se eu passar
Pelo vale

Acharei conforto
Em Teu amor

Pois eu sei 
Que és aquele

Que me guardas

Me guardas

Em Teus braços 
É meu descanso

Seguro estou
Nos braços

Daquele que nunca
Me deixou

Seu amor perfeito
Sempre esteve

Repousado em mim

E se eu passar
Pelo vale

Acharei conforto
Em Teu amor

Pois eu sei 
Que és aquele

Que me guardas

Me guardas

Em Teus braços é
Meu descanso

Recaio em Tua graça

Recaio de novo
Em Tuas mãos

O toque mais puro
O amor mais seguro
Do mundo","","1598480937965"
"8e9c0eaa-50bf-487a-9aa8-b8fb86e0c013","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Eu Te Vejo Em Tudo","Casa Worship","ativo","2026-08-17T16:53:51.032234+00:00","Eu Te vejo
Em tudo

Na formação 
Das nuvens 
Tem Você

Ouço o
Seu sussurro

Na brisa que 
Vem do 
Amanhecer

Na dança 
Do mar

Ouço a Sua voz
Ecoar

E ao Seu soprar

Posso ver criar
A vida

Eu Te vejo
Em tudo

Na formação
Das nuvens 
Tem Você

Ouço o
Seu sussurro

Na brisa que
Vem do 
Amanhecer

Na dança 
Do mar

Ouço a Sua voz
Ecoar

E ao Teu soprar

Posso ver criar
A vida

Aleluia

Toda criação
A cantar

Aleluia

Toda criação
Te louva

Aleluia

Toda criação
A cantar

Aleluia

Toda criação
Te louva

Tudo que eu vejo

Me faz lembrar
Você

Do menor ao maior

Me faz lembrar
Você

Tudo o que
Eu sinto 

O ar que 
Eu respiro

Só penso em Você
Oh, aleluia

Tudo que eu vejo

Me faz lembrar
Você

Do menor ao maior

Me faz lembrar
Você

Tudo o que
Eu sinto

O ar que 
Eu respiro

Só penso em Você
Oh, aleluia

Aleluia

Toda criação
A cantar

Aleluia

Toda criação
Te louva","","1613332340865"
"6e1b10cf-91fc-408a-a74d-cbf060e5ec12","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Te Esperamos","Salvaon","ativo","2026-08-17T16:53:56.097701+00:00","A luz do Sol 
Se apagou

O amor se entregou
Naquela cruz

A morte não 
Pode entender

Como Ele pode vencer
Aquela cruz

A luz do Sol 
Se apagou

O amor se entregou
Naquela cruz

A morte não 
Pode entender

Como Ele pode vencer
Aquela cruz

Mas ao terceiro dia
O amor se levantou

Da morte ressurgiu
Pra sempre

Estamos reunidos
Levantamos nossas mãos

Cantamos aleluia

Mas ao terceiro dia
O amor se levantou

Da morte ressurgiu
Pra sempre

Estamos reunidos
Levantamos nossas mãos

Cantamos aleluia

Ele venceu a morte
Ressuscitou em glória

Ele vem
Te esperamos

Ele venceu a morte
Ressuscitou em glória

Ele vem
Te esperamos

A luz do Sol 
Se apagou

O amor se entregou
Naquela cruz

A morte não 
Pode entender

Como Ele pode vencer
Aquela cruz

Mas ao terceiro dia
O amor se levantou

Da morte ressurgiu
Pra sempre

Estamos reunidos
Levantamos nossas mãos

Cantamos aleluia

Mas ao terceiro dia
O amor se levantou

Da morte ressurgiu
Pra sempre

Estamos reunidos
Levantamos nossas mãos

Cantamos aleluia

Ele venceu a morte
Ressuscitou em glória

Ele vem
Te esperamos

Ele venceu a morte
Ressuscitou em glória

Ele vem
Te esperamos

Maranata
Ora vem, Jesus

Maranata
Ora vem, Jesus

Maranata
Ora vem, Jesus

Maranata
Ora vem, Jesus

Ele venceu a morte
Ressuscitou em glória

Ele vem
Te esperamos

Ele venceu a morte
Ressuscitou em glória

Ele vem
Te esperamos

Ele venceu a morte
Ressuscitou em glória

Ele vem
Te esperamos

Ele venceu a morte
Ressuscitou em glória

Ele vem
Te esperamos

Ele venceu a morte
Ressuscitou em glória

Ele vem
Te esperamos

Ele venceu a morte
Ressuscitou em glória

Ele vem
Te esperamos","","1786614815132"
"0bd933cb-3b6b-4246-b245-fe37c4733dcc","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Teu Amor Não Falha","Nívea Soares","ativo","2026-08-17T16:53:56.249251+00:00","Nada vai 
Me separar

Mesmo se 
Eu me abalar

Teu amor 
Não falha

Mesmo sem 
Merecer

Tua graça 
Se derrama 
Sobre mim

Teu amor 
Não falha

Tu és o mesmo
Pra sempre

Teu amor 
Não muda

Se o choro dura
Uma noite

A alegria vem 
Pela manhã

Se o mar
Se enfurecer

Eu não tenho
O que temer

Porque eu sei
Que me amas

Teu amor 
Não falha

Se o vento 
É forte

E profundo 
O mar

Tua presença
Vem me amparar

Teu amor 
Não falha

Difícil é o caminhar

Nunca pensei 
Que eu fosse 
Alcançar

Teu amor 
Não falha

Tu és o mesmo
Pra sempre

Teu amor 
Não muda

Se o choro dura
Uma noite

A alegria vem 
Pela manhã

Se o mar
Se enfurecer

Eu não tenho
O que temer

Porque eu sei
Que me amas

Teu amor 
Não falha

Tu fazes 
Que tudo

Coopere para 
O meu bem

Tu és o mesmo
Pra sempre

Teu amor 
Não muda 

Se o choro dura
Uma noite

A alegria vem 
Pela manhã

Se o mar
Se enfurecer

Eu não tenho
O que temer

Porque eu sei
Que me amas

Teu amor 
Não falha","","1590959104562"
"a104cc0a-7d4f-4924-9306-7441b8240ada","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Eu Navegarei","Gabriela Rocha","ativo","2026-08-17T16:53:50.809165+00:00","Eu navegarei

No oceano 
Do Espírito

E ali adorarei

Ao Deus do 
Meu amor

Eu adorarei

Ao Deus da 
Minha vida

Que me 
Compreendeu

Sem nenhuma 
Explicação

Espírito
Espírito

Que desce 
Como fogo

Vem Como em 
Pentecostes

E enche-me 
De novo

Espírito
Espírito

Que desce 
Como fogo

Vem Como em 
Pentecostes

E enche-me 
De novo

Eu navegarei

No oceano 
Do Espírito

E ali adorarei

Ao Deus do 
Meu amor

Eu adorarei

Ao Deus da 
Minha vida

Que me 
Compreendeu

Sem nenhuma 
Explicação

Espírito
Espírito

Que desce 
Como fogo

Vem Como em 
Pentecostes

E enche-me 
De novo

Espírito
Espírito

Que desce 
Como fogo

Vem Como em 
Pentecostes

E enche-me 
De novo

 

Espírito
Espírito

Que desce 
Como fogo

Vem Como em 
Pentecostes

E enche-me 
De novo

Espírito
Espírito

Que desce 
Como fogo

Vem Como em 
Pentecostes

E enche-me 
De novo","","1592765885487"
"f136fb97-050f-4d95-b8d1-44493e6535dd","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Vem Cantar Louvores","Brás Adoração  ","ativo","2026-08-17T16:53:56.966603+00:00","Se tudo está difícil, louve a Deus
Se está desesperado, louve a Deus
Se o mar está na frente, louve a Deus
Quando louvamos, Deus se comove

Se já não tem mais jeito, louve a Deus
Perdeu a esperança, louve a Deus
Eu quero relembrar-te, meu irmão
Que o nosso Deus ainda faz milagre

Vem cantar louvores ao Senhor
Antes de atravessar o mar
Porque hoje o mar vai se abrir
E você vai passar

Vem cantar louvores ao Senhor
Antes de atravessar o mar
Porque hoje o mar vai se abrir
E você vai passar

Tudo o que acontece é pela fé
No reino de Deus é sempre assim
Quem tem fé, avança sem parar
Sabe que sua prova está no fim

Vem profetizar seu amanhã
Venha sobre as águas caminhar
Venha pela fé agradecer
Tudo o que o Senhor irá te dar

Vem cantar louvores ao Senhor
Antes de atravessar o mar
Porque hoje o mar vai se abrir
E você vai passar

Vem cantar louvores ao Senhor
Antes de atravessar o mar
Porque hoje o mar vai se abrir
E você vai passar

Vem cantar louvores ao Senhor
Antes de atravessar o mar
Porque hoje o mar vai se abrir
E você vai passar
E você vai passar
E você vai passar","","1786979220496"
"227b1261-623d-4979-b962-a0ffadf8bee2","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Ele Vem / O Rei Está Voltando","Gabriel Guedes","ativo","2026-08-17T16:53:49.787219+00:00","Eu não vou 
Me apegar

Com as coisas 
Daqui

Pois eu sei 
Há um lugar

Que me espera

Estrangeiro 
Eu sou 

O meu lar 
É o céu

Meu Jesus

Vem buscar 
A Sua Noiva

Ele virá
Num piscar 
De olhar

Quem estiver 
Pronto com 
Ele irá

Na Sua Glória 
Com Ele morar

Ele vem
Ele vem

Não mais tristeza 
Não mais temor

Junto com 
Os anjos
Cantar eu vou

Digno é o 
Cordeiro 
Que Se entregou

Ele vem
Ele vem

Eu não vou 
Me apegar

Com as coisas 
Daqui

Pois eu sei 
Há um lugar

Que me espera

Estrangeiro 
Eu sou 

O meu lar 
É o céu

Meu Jesus 

Vem buscar a 
Sua Noiva

Ele virá
Num piscar 
De olhar

Quem estiver 
Pronto com 
Ele irá

Na Sua Glória 
Com Ele morar

Ele vem
Ele vem

Não mais tristeza
Não mais temor

Junto com 
Os anjos 
Cantar eu vou

Digno é o 
Cordeiro 
Que Se entregou

Ele vem
Ele vem

Tu és Senhor 
O nosso Deus

Digno Tu és 
De receber

Todo louvor 
Vamos clamar

Então vem 
Então vem 

Tu és Senhor 
O nosso Deus

Digno Tu és 
De receber

Todo louvor 
Vamos clamar

Então vem
Então vem 

Tu és Senhor 
O nosso Deus

Digno Tu és 
De receber

Todo louvor 
Vamos clamar

Então vem
Então vem 

Tu és Senhor 
O nosso Deus

Digno Tu és 
De receber

Todo louvor 
Vamos clamar

Então vem
Então vem 

Tu és Senhor 
O nosso Deus

Digno Tu és 
De receber

Todo louvor 
Vamos clamar

Então vem 
Então vem 

Ele virá num 
Piscar de olhar

Quem estiver 
Pronto com 
Ele irá

Na Sua Glória 
Com Ele morar

Ele vem 
Ele vem

Não mais tristeza
Não mais temor

Junto com 
Os anjos 
Cantar eu vou

Digno é o 
Cordeiro 
Que Se entregou

Ele vem 
Ele vem 

Tu és Senhor 
O nosso Deus

Digno Tu és 
De receber

Todo louvor 
Vamos clamar 

Então vem 
Então vem 

Tu és Senhor 
O nosso Deus

Digno Tu és 
De receber

Todo louvor 
Vamos clamar 

Então vem 
Então vem 

O Rei 
Está voltando

O Rei 
Está voltando

A trombeta 
Está soando

O meu nome 
Irá chamar

Sim o Rei 
Está voltando

O Rei 
Está voltando

Aleluia 
Ele vem 
Me buscar

O Rei 
Está voltando

O Rei 
Está voltando

A trombeta 
Está soando

O meu nome 
Irá chamar

O Rei 
Está voltando

O Rei 
Está voltando

Aleluia 
Ele vem 
Me buscar

O Rei 
Está voltando

O Rei 
Está voltando

A trombeta 
Está soando

O meu nome 
Irá chamar

O Rei 
Está voltando

O Rei 
Está voltando

A trombeta 
Está soando

O meu nome 
Irá chamar

O Rei 
Está voltando

Aleluia 
Ele vem 
Me buscar","","1601759146110"
"3115d4b2-2fde-49f2-b9d2-fe1fe16c27e0","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Hosana","Hillsong Em Português","ativo","2026-08-17T16:53:52.029027+00:00","Eu vejo o Rei da glória
Vindo com o Seu poder

A Terra vai estremecer

Eu vejo Sua graça

Os pecados perdoar
A Terra vai então cantar

Hosana, Hosana
Hosana nas alturas

Hosana, Hosana
Hosana nas alturas

Eu vejo um povo
Eleito assumindo o seu lugar

Pra sua fé compartilhar

Eu vejo o avivamento
Quando o Teu povo orar

E Te buscar
E Te buscar

Hosana, Hosana
Hosana nas alturas

Hosana, Hosana

Hosana nas alturas

Limpa o meu coração
Abre os meus olhos

Pra que eu possa ver

Com o amor que tens por mim
Te amo

Quero ser igual a Ti
Tudo o que sou
É pra Teu louvor

Pois Contigo
Vou viver pra sempre

Hosana, Hosana
Hosana nas alturas

Hosana, Hosana
Hosana nas alturas

Hosana, Hosana
Hosana nas alturas","","1636836025546"
"84961981-91b3-4183-8e94-0cc4a286951f","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Veja (Canta Minh'Alma)","Hillsong em Português","ativo","2026-08-17T16:53:48.037992+00:00","Veja o amor do Pai

Mistério que não posso entender

Quão grande é o Seu amor

E o quanto nos deseja

As coisas deste mundo
Não são nada diante dEle

Pai infalível
O que se compara a Ti?

Veja o Filho de Deus

Leão e o Cordeiro dado a nós

O Verbo se encarnou
Salvador da minha alma

Sofreu por tanto
Amar a humanidade

Em Seu sangue há salvação

Jesus Messias

O Justo se entregou

Não foi o fim,
Ele ressuscitou

Canta minh'alma
Canta minh'alma

Que amor tão grande
Que amor tão grande

Canta minh'alma
Canta minh'alma

Que amor tão grande
Que amor tão grande

Que grande amor.

Veja comigo está

O Espírito 
Queimando em meu ser

Amigo e Protetor
Que me leva à verdade

Traz luz ao meu 
Perdido coração

Até meu tempo aqui findar

Oh Santo Espírito
Teu Reino quero ver

Oh Santo Espírito
Faz em mim o Teu querer

Canta minh'alma
Canta minh'alma

Que amor tão grande
Que amor tão grande

Canta minh'alma
Canta minh'alma

Que amor tão grande
Que amor tão grande

Canta minh'alma
Canta minh'alma

Que amor tão grande
Que amor tão grande

Que grande amor 

Meu Deus
O que era e que virá

Ele é fiel
E Sua promessa cumprirá

Do céu em nuvens descerá

Em meio ao som
De louvores voltará

Veja O Senhor
Ao lar nos levará","","1771789186695"
"67c731a2-4cd2-49d1-8b5d-c8b7d7a62253","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Eu Sou Teu","Gabriela Rocha","ativo","2026-08-17T16:53:50.885158+00:00","Eis me aqui
Senhor

Buscando Tua 
Verdade e amor

Eu vim neste 
Lugar

Tua graça 
Encontrar

Por Tua causa
Livre sou

A minha vida
A Ti eu dou

Me coloco em
Tuas mãos

E ergo minha voz
Pois liberto sou

O Teu nome 
Bendirei

E bem alto 
Clamarei

Que eu sou Teu
Eu sou Teu

Por tudo que
Fizeste a mim

Levanto minhas
Mãos a Ti

És o único
A quem adorarei

Eu vou compartilhar
O amor

Ser Tua luz
Por onde eu for

Eu me prostro
Aos Teus pés

E ergo minhas 
Mãos

Pois liberto sou

O Teu nome 
Bendirei

E bem alto 
Clamarei

Que eu sou Teu
Eu sou Teu

Tudo que sou está 

Em Tuas mãos 
De amor

E eu sou Teu
Eu sou Teu

Eis me aqui
Com os braços
Bem abertos

Criador
Redentor

Tu és o eterno
Deus

Eis me aqui
Com os braços
Bem abertos

Criador
Redentor

Tu és o eterno
Deus

O Teu nome 
Bendirei

E bem alto 
Clamarei

Que eu sou Teu
Eu sou Teu

Tudo que sou está 

Em Tuas mãos 
De amor

E eu sou Teu
Eu sou Teu

O Teu nome 
Bendirei

E bem alto 
Clamarei

Que Eu sou Teu
Eu sou Teu

Tudo que sou está

Em Tuas mãos 
De amor

E eu sou Teu
Eu sou Teu

Eis me aqui
Com os braços
Bem abertos

Criador
Redentor

Tu és o eterno
Deus","","1607282975394"
"38575729-242e-45a7-816f-13ca9f9e96f6","ae125cfd-96ef-4324-b1f0-f96a4f34eecf","Estamos de Pé","Marcus Salles","ativo","2026-08-17T16:53:50.317036+00:00","Pressionados

Mas não 
Desanimados

Perplexos

Mas não 
Desesperados

Estamos de pé

Perseguidos

Mas não 
Abandonados

Abatidos

Mas não 
Destruídos

Estamos de pé

Não caminhamos
Pelo que vemos

O que nos move

É o que 
Nós cremos

Nação santa
Somos a igreja

Vivemos por fé
Estamos de pé

Perseguidos

Mas não 
Abandonados

Abatidos

Mas não 
Destruídos

Estamos de pé

Não caminhamos
Pelo que vemos

O que nos move

É o que 
Nós cremos

Nação santa
Somos a igreja

Vivemos por fé
Estamos de pé

A perseguição
Não parou 
A igreja

O coliseu não
Parou a igreja

Os leões 
Não pararam

A igreja 
Do Senhor

O inferno não 
Pode prevalecer

Vamos avançar
Não vamos parar 
De crescer

Ninguém 
Pode parar

A igreja 
Do Senhor

A perseguição
Não parou 
A igreja

O coliseu não 
Parou a igreja

Os leões 
Não pararam

A igreja 
Do Senhor

O inferno não 
Pode prevalecer

Vamos avançar 
Não vamos parar 
De crescer

Ninguém 
Pode parar 

A igreja 
Do Senhor

Não caminhamos 
Pelo que vemos

O que nos move 

É o que 
Nós cremos

Nação santa 
Somos a igreja

Vivemos por fé
Estamos de pé

A perseguição 
Não parou 
A igreja

O coliseu não 
Parou a igreja

Os leões 
Não pararam 

A igreja 
Do Senhor

O inferno não 
Pode prevalecer

Vamos avançar 
Não vamos parar 
De crescer

Ninguém 
Pode parar 

A igreja 
Do Senhor

A perseguição 
Não parou a igreja

O coliseu não 
Parou a igreja

Os leões 
Não pararam 

A igreja 
Do Senhor

O inferno 
Não pode 
Prevalecer

Vamos avançar 
Não vamos parar 
De crescer

Ninguém 
Pode parar 

A igreja 
Do Senhor","","1665236931861"
