id,song_id,name,key,variation,duration_seconds,drive_vs_url,youtube_url,spotify_url,lyrics,chords,is_chords_approved,created_at
31924ee1-95a5-4b60-8a29-908821e5c5a6,67328928-2a28-4b79-8169-4418d37d62ec,Original,G#,Original,0,https://drive.google.com/file/d/1qlMt3kzWYxaOjreqxYtQAf6lftTl99nU/view?usp=drive_link,https://www.youtube.com/watch?v=5QHF5OQeFOs&list=RD5QHF5OQeFOs&start_radio=1&pp=ygUMQSBDQVNBIEUgU1VBoAcB,,,,false,2026-08-17 17:00:20.76882+00
372fefd6-5e14-4aa6-885a-2d46f6fefc21,84961981-91b3-4183-8e94-0cc4a286951f,Original,B,Original,0,https://drive.google.com/file/d/1tYDM-p43i35SiXmeWDOCpfIDLJwjIAYd/view?usp=drivesdk,https://youtu.be/p_3aZt-EUd0?si=Zwd4FukdtxX2bjnI,,,,false,2026-08-17 17:00:22.643138+00
382ef3d4-2902-4f47-939b-0d74d7d7c436,23e97799-b2d2-467f-8ca0-7d59332f415b,Original,B,Original,0,https://drive.google.com/file/d/1voxMz5SKi26ckJ8WxNM2dBbL-hsvjyxN/view?usp=drivesdk,https://www.youtube.com/watch?v=R-JZ9KsI7YI&list=RDR-JZ9KsI7YI&start_radio=1&pp=ygUHb3VyIGdvZKAHAQ%3D%3D,,,,false,2026-08-17 17:00:29.956253+00
3b5202ef-80a7-4d32-93ba-e3f07b9f7681,5b3f77f1-0e1a-43ce-9fe6-78b599cfe129,Original,D,Original,0,https://drive.google.com/file/d/1vO6smA4uCSAE54Bb3Rhw_GV1uwGNRyBG/view?usp=sharing,https://www.youtube.com/watch?v=9i9wtJzok4U,,,,false,2026-08-17 17:00:21.783384+00
3c6f25db-942c-4dbf-a3b2-1c7c4cf7d0f7,385490d3-32b0-4bb3-bfe6-ed6ba2479ea5,Original,F#,Original,0,https://drive.google.com/file/d/1HphGgXDAtJBgbGr8nYJJpWVK4tpgFqpJ/view?usp=drive_link,https://youtu.be/86cC5jqPPBI?list=RD86cC5jqPPBI,,,,false,2026-08-17 17:00:21.611402+00
3d60077a-ee2c-427f-9475-40299c8b6c88,be1cfdf7-1abf-4ee3-9694-b520eb451449,Original,D,Original,0,https://drive.google.com/file/d/1JSPCJoDy7U7q7pcVexFim4UB2I--GAqg/view?usp=drive_link,https://www.youtube.com/watch?v=BNjLDcP2LJc&list=RDBNjLDcP2LJc&start_radio=1&pp=ygUwb2ggcXVhbyBsaW5kbyBlc3NlIG5vbWUgw6kgaGlsbHNvbmcgZW0gcG9ydHVndWVzoAcB,,,,false,2026-08-17 17:00:30.565842+00
3dffb84e-fa0b-48da-8d74-9cdc3f94b580,7874674c-a58e-440c-b7de-66323cb4dd50,Original,G,Original,0,https://drive.google.com/file/d/1xc5rLsU7nTmyLowZfHMFyAt_Tr7Z1O69/view?usp=drive_link,https://www.youtube.com/watch?v=Z6cONvRUFZQ&list=RDZ6cONvRUFZQ&start_radio=1&pp=ygUJTUUgQVRSQUlVoAcB,,,,false,2026-08-17 17:00:28.953182+00
3f4a7535-e7ef-4b09-a2fb-2d12450971b5,3b871a9c-e7f7-47bb-8edf-34344189aef8,Original,E,Original,0,https://drive.google.com/file/d/1-BEjjihjZdUKIkPYFF1i2AybwLHWM248/view?usp=drive_link,https://youtu.be/-3KZhUi-6FY?list=RD-3KZhUi-6FY,,,,false,2026-08-17 17:00:20.875911+00
400e3d38-2a34-4625-a05c-08943e890a47,ec217cc2-1735-4fe3-9744-aaf232edd9b8,Original,G#,Original,0,https://drive.google.com/file/d/1U_EGN4EdOMr-1OeQc4uPOBwVtQ3-XqD0/view?usp=drive_link,https://youtu.be/SZKfUy8BNro?list=RDSZKfUy8BNro,,,,false,2026-08-17 17:00:29.157292+00
433a2e33-13c7-40e3-91fd-f3f3ab9d425f,98238ef7-6311-4b08-97ef-9c139321e730,Original,A,Original,0,https://drive.google.com/file/d/1kIw1SBaEu9HdcoFwdKs-OJFCL8g8Gjnl/view?usp=drive_link,https://www.youtube.com/watch?v=1PptMv81jAk&list=RD1PptMv81jAk&start_radio=1&pp=ygUNTVJBREEgQUxFR1JJQaAHAQ%3D%3D,,,,false,2026-08-17 17:00:20.566551+00
4bc3df25-4e46-4743-82b2-bf84995959e3,6ffb1f12-d99f-40a0-86b3-ff59188fa427,Original,D,Original,0,https://drive.google.com/file/d/1NuhHDOM2Knu5vGvJIx23K3hEPsIvZdNY/view?usp=sharing,https://youtu.be/9RVw6f2quas?list=RD9RVw6f2quas,,,,false,2026-08-17 17:00:32.901048+00
4cbec026-0b4c-496d-a355-280ed86cb096,20948211-6451-49cf-83db-d3d749d1e169,Original,C,Original,0,https://drive.google.com/file/d/1XiThinRW6yPyv57_5Vrhj4AY1-5NeQdT/view?usp=drive_link,https://www.youtube.com/watch?v=IxpWNuxGmzc&list=RDIxpWNuxGmzc&start_radio=1&pp=ygUPRU0gVEVVUyBCUkHDh09ToAcB,,,,false,2026-08-17 17:00:25.811528+00
4faaad55-e51c-47c1-900a-f8f79bf4dfed,9644905f-0fb0-49e0-b9e3-55beb5633c1a,Original,F#,Original,0,https://drive.google.com/file/d/1nA81XwMNVwC92Pm-MsroYWU6c2_Ro8BS/view?usp=drive_link,https://youtu.be/t6Pd8gXIASU?list=RDt6Pd8gXIASU,,,,false,2026-08-17 17:00:34.390664+00
581864e0-8967-45b9-8dcc-09968cf6eb44,8d93bd0d-b326-43f6-83f1-f610b67b00a6,Original,F,Original,0,https://drive.google.com/file/d/1PVQw_W93yIz-sfx6NamWgixOo-a8ZvlJ/view?usp=sharing,https://youtu.be/97HZ_GKC5Lo?list=RD97HZ_GKC5Lo,,,,false,2026-08-17 17:00:34.879217+00
